user_id,al farissi,ali ibrahim,alvi syahrini utami,anggina primanita,annisa darmawahyuni,danny matthew saputra,deris stiawan,desty rodiah,dian palupi rini,julian supardi,junia kurniati,kanda januar miraswan,mastura diana marieska,muhammad naufal rachmatullah,novi yusliani,rifkie primartha,rizki kurniati
mhs_701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_705,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_709,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_710,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_712,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_717,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_719,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_720,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_723,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_724,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_726,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_728,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_730,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_731,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_739,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_740,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_742,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_743,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_746,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_751,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_754,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_759,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_760,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_766,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_771,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_773,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_775,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_777,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_782,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_783,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_784,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_786,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_788,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_790,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_796,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_798,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_803,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_804,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_809,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mhs_81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_817,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_820,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_821,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_822,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mhs_823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_825,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_829,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_830,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_832,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_835,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_838,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_839,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_841,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_843,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_848,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_849,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_851,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_853,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_858,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mhs_859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_863,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_868,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_870,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_874,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_878,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_879,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_880,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_884,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_891,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_892,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_895,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_897,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_898,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_902,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_904,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_905,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_906,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_910,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_914,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_916,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_917,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_918,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_920,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mhs_921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_924,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_926,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_930,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_931,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mhs_933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_936,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_938,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_940,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_943,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_946,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_958,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_960,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_961,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_962,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_971,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mhs_972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_973,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
